Shape,Result,Number,Time
<http://SGKG4.org/shapes/Constraint5>,valid,160087,1550.5812039375305
<http://SGKG4.org/shapes/Constraint2>,valid,61195,666.9321782588959
<http://SGKG4.org/shapes/Constraint1>,valid,2736,346.0504457950592
<http://SGKG4.org/shapes/Constraint5>,violated,135546,1550.4621698856354
<http://SGKG4.org/shapes/Constraint5>,valid,148702,1550.5252044200897
<http://SGKG4.org/shapes/Constraint4>,valid,114241,1230.6738743782043
<http://SGKG4.org/shapes/Constraint3>,valid,96577,951.5364511013031
<http://SGKG4.org/shapes/Constraint4>,valid,112378,1230.6658759117126
<http://SGKG4.org/shapes/Constraint1>,valid,6962,346.0793511867523
<http://SGKG4.org/shapes/Constraint1>,valid,2619,346.0504457950592
<http://SGKG4.org/shapes/Constraint2>,valid,65157,666.9481778144836
<http://SGKG4.org/shapes/Constraint4>,valid,105140,1230.6328778266907
<http://SGKG4.org/shapes/Constraint4>,valid,122640,1230.7118768692017
<http://SGKG4.org/shapes/Constraint3>,violated,74778,951.4554495811462
<http://SGKG4.org/shapes/Constraint4>,valid,109452,1230.6528747081757
<http://SGKG4.org/shapes/Constraint4>,valid,115985,1230.6808738708496
<http://SGKG4.org/shapes/Constraint3>,valid,83369,951.4894506931305
<http://SGKG4.org/shapes/Constraint1>,valid,1015,346.03844022750854
<http://SGKG4.org/shapes/Constraint4>,valid,112416,1230.6658759117126
<http://SGKG4.org/shapes/Constraint2>,valid,50177,666.8835520744324
<http://SGKG4.org/shapes/Constraint2>,valid,61882,666.9351778030396
<http://SGKG4.org/shapes/Constraint3>,violated,75937,951.4594497680664
<http://SGKG4.org/shapes/Constraint3>,valid,96686,951.5374526977539
<http://SGKG4.org/shapes/Constraint3>,violated,69233,951.4334905147552
<http://SGKG4.org/shapes/Constraint1>,valid,8971,346.09234952926636
<http://SGKG4.org/shapes/Constraint3>,violated,68873,951.4294855594635
<http://SGKG4.org/shapes/Constraint2>,valid,33992,666.8163998126984
<http://SGKG4.org/shapes/Constraint1>,valid,9920,346.09734869003296
<http://SGKG4.org/shapes/Constraint1>,valid,27215,346.2124056816101
<http://SGKG4.org/shapes/Constraint2>,valid,42334,666.8514666557312
<http://SGKG4.org/shapes/Constraint4>,valid,102128,1230.6198797225952
<http://SGKG4.org/shapes/Constraint1>,valid,26200,346.2064173221588
<http://SGKG4.org/shapes/Constraint1>,valid,5855,346.0727903842926
<http://SGKG4.org/shapes/Constraint4>,valid,116965,1230.6859006881714
<http://SGKG4.org/shapes/Constraint1>,valid,18257,346.15336084365845
<http://SGKG4.org/shapes/Constraint2>,valid,36258,666.8254015445709
<http://SGKG4.org/shapes/Constraint4>,valid,112933,1230.6678738594055
<http://SGKG4.org/shapes/Constraint2>,valid,65870,666.9511778354645
<http://SGKG4.org/shapes/Constraint4>,valid,114288,1230.6738743782043
<http://SGKG4.org/shapes/Constraint3>,violated,70446,951.4374873638153
<http://SGKG4.org/shapes/Constraint4>,valid,119419,1230.695910692215
<http://SGKG4.org/shapes/Constraint5>,valid,139158,1550.4831681251526
<http://SGKG4.org/shapes/Constraint3>,valid,78453,951.4694499969482
<http://SGKG4.org/shapes/Constraint3>,valid,90023,951.512449502945
<http://SGKG4.org/shapes/Constraint5>,valid,158060,1550.5711686611176
<http://SGKG4.org/shapes/Constraint4>,valid,108057,1230.6468765735626
<http://SGKG4.org/shapes/Constraint2>,valid,53838,666.9015853404999
<http://SGKG4.org/shapes/Constraint5>,valid,148751,1550.5252044200897
<http://SGKG4.org/shapes/Constraint4>,valid,126243,1230.727875471115
<http://SGKG4.org/shapes/Constraint1>,valid,4294,346.06044244766235
<http://SGKG4.org/shapes/Constraint2>,valid,35966,666.8243627548218
<http://SGKG4.org/shapes/Constraint2>,valid,50028,666.8835520744324
<http://SGKG4.org/shapes/Constraint5>,valid,162916,1550.5932049751282
<http://SGKG4.org/shapes/Constraint3>,valid,82980,951.4874498844147
<http://SGKG4.org/shapes/Constraint4>,valid,114063,1230.672874212265
<http://SGKG4.org/shapes/Constraint4>,valid,127377,1230.7328751087189
<http://SGKG4.org/shapes/Constraint3>,valid,97124,951.5394518375397
<http://SGKG4.org/shapes/Constraint3>,valid,76505,951.4624516963959
<http://SGKG4.org/shapes/Constraint4>,valid,110534,1230.657874584198
<http://SGKG4.org/shapes/Constraint5>,valid,139138,1550.4831681251526
<http://SGKG4.org/shapes/Constraint2>,valid,42341,666.8514666557312
<http://SGKG4.org/shapes/Constraint2>,valid,35504,666.8224067687988
<http://SGKG4.org/shapes/Constraint1>,valid,4765,346.06348276138306
<http://SGKG4.org/shapes/Constraint3>,valid,95467,951.5314526557922
<http://SGKG4.org/shapes/Constraint2>,valid,66712,666.9541430473328
<http://SGKG4.org/shapes/Constraint5>,violated,136659,1550.4701664447784
<http://SGKG4.org/shapes/Constraint4>,valid,121919,1230.7089111804962
<http://SGKG4.org/shapes/Constraint1>,valid,8023,346.0863265991211
<http://SGKG4.org/shapes/Constraint3>,valid,97490,951.5404853820801
<http://SGKG4.org/shapes/Constraint1>,valid,14759,346.12832045555115
<http://SGKG4.org/shapes/Constraint3>,valid,95508,951.5314526557922
<http://SGKG4.org/shapes/Constraint4>,valid,118632,1230.6919131278992
<http://SGKG4.org/shapes/Constraint4>,valid,132599,1230.7548747062683
<http://SGKG4.org/shapes/Constraint5>,valid,151995,1550.5392026901245
<http://SGKG4.org/shapes/Constraint4>,valid,107508,1230.6439139842987
<http://SGKG4.org/shapes/Constraint1>,valid,735,346.0364410877228
<http://SGKG4.org/shapes/Constraint1>,valid,21247,346.17641711235046
<http://SGKG4.org/shapes/Constraint1>,valid,17067,346.14431715011597
<http://SGKG4.org/shapes/Constraint2>,valid,58487,666.9215853214264
<http://SGKG4.org/shapes/Constraint4>,valid,113743,1230.6718752384186
<http://SGKG4.org/shapes/Constraint2>,valid,41209,666.8463985919952
<http://SGKG4.org/shapes/Constraint4>,valid,107482,1230.6439139842987
<http://SGKG4.org/shapes/Constraint4>,valid,130572,1230.7468748092651
<http://SGKG4.org/shapes/Constraint5>,valid,163324,1550.5952022075653
<http://SGKG4.org/shapes/Constraint5>,valid,140249,1550.4881999492645
<http://SGKG4.org/shapes/Constraint4>,valid,109164,1230.6518757343292
<http://SGKG4.org/shapes/Constraint4>,valid,102732,1230.6228775978088
<http://SGKG4.org/shapes/Constraint1>,valid,23079,346.18740606307983
<http://SGKG4.org/shapes/Constraint5>,valid,161214,1550.5862047672272
<http://SGKG4.org/shapes/Constraint1>,valid,780,346.0364410877228
<http://SGKG4.org/shapes/Constraint4>,valid,101912,1230.6188781261444
<http://SGKG4.org/shapes/Constraint1>,valid,4775,346.0644929409027
<http://SGKG4.org/shapes/Constraint1>,valid,31185,346.23140954971313
<http://SGKG4.org/shapes/Constraint5>,valid,141097,1550.492169380188
<http://SGKG4.org/shapes/Constraint3>,violated,69173,951.4324879646301
<http://SGKG4.org/shapes/Constraint3>,violated,72075,951.4444499015808
<http://SGKG4.org/shapes/Constraint4>,valid,130602,1230.7468748092651
<http://SGKG4.org/shapes/Constraint2>,valid,44230,666.8595852851868
<http://SGKG4.org/shapes/Constraint1>,valid,22024,346.18141746520996
<http://SGKG4.org/shapes/Constraint1>,valid,30653,346.2284080982208
<http://SGKG4.org/shapes/Constraint3>,valid,96424,951.5364511013031
<http://SGKG4.org/shapes/Constraint4>,valid,117386,1230.6868734359741
<http://SGKG4.org/shapes/Constraint3>,valid,94595,951.5284519195557
<http://SGKG4.org/shapes/Constraint1>,valid,12601,346.1143183708191
<http://SGKG4.org/shapes/Constraint1>,valid,1118,346.03944182395935
<http://SGKG4.org/shapes/Constraint1>,valid,33472,346.24041175842285
<http://SGKG4.org/shapes/Constraint3>,valid,92159,951.519449710846
<http://SGKG4.org/shapes/Constraint3>,valid,95102,951.5304520130157
<http://SGKG4.org/shapes/Constraint4>,valid,118399,1230.690928220749
<http://SGKG4.org/shapes/Constraint3>,valid,86654,951.5004494190216
<http://SGKG4.org/shapes/Constraint2>,valid,51856,666.8905518054962
<http://SGKG4.org/shapes/Constraint5>,valid,143937,1550.5051696300507
<http://SGKG4.org/shapes/Constraint4>,valid,115763,1230.6798741817474
<http://SGKG4.org/shapes/Constraint2>,valid,47465,666.8725860118866
<http://SGKG4.org/shapes/Constraint3>,violated,71515,951.4424524307251
<http://SGKG4.org/shapes/Constraint4>,valid,107611,1230.6449208259583
<http://SGKG4.org/shapes/Constraint3>,violated,73504,951.4504499435425
<http://SGKG4.org/shapes/Constraint5>,valid,140183,1550.4881999492645
<http://SGKG4.org/shapes/Constraint3>,valid,84365,951.4924504756927
<http://SGKG4.org/shapes/Constraint3>,valid,100653,951.5524852275848
<http://SGKG4.org/shapes/Constraint4>,valid,118622,1230.6919131278992
<http://SGKG4.org/shapes/Constraint1>,valid,24064,346.1934196949005
<http://SGKG4.org/shapes/Constraint1>,valid,2418,346.0484857559204
<http://SGKG4.org/shapes/Constraint3>,violated,69725,951.4344878196716
<http://SGKG4.org/shapes/Constraint3>,valid,94575,951.5284519195557
<http://SGKG4.org/shapes/Constraint4>,valid,119124,1230.693911075592
<http://SGKG4.org/shapes/Constraint3>,violated,71911,951.4444499015808
<http://SGKG4.org/shapes/Constraint3>,valid,87717,951.5044500827789
<http://SGKG4.org/shapes/Constraint1>,valid,17829,346.1493196487427
<http://SGKG4.org/shapes/Constraint4>,valid,119850,1230.6978750228882
<http://SGKG4.org/shapes/Constraint4>,valid,125927,1230.7268753051758
<http://SGKG4.org/shapes/Constraint1>,valid,25280,346.20040583610535
<http://SGKG4.org/shapes/Constraint1>,valid,11895,346.10935974121094
<http://SGKG4.org/shapes/Constraint2>,valid,58199,666.9195849895477
<http://SGKG4.org/shapes/Constraint1>,valid,6393,346.0763647556305
<http://SGKG4.org/shapes/Constraint3>,violated,68312,951.427485704422
<http://SGKG4.org/shapes/Constraint3>,violated,71284,951.4414880275726
<http://SGKG4.org/shapes/Constraint1>,valid,5766,346.0716600418091
<http://SGKG4.org/shapes/Constraint4>,valid,127047,1230.730875492096
<http://SGKG4.org/shapes/Constraint3>,valid,77944,951.4684510231018
<http://SGKG4.org/shapes/Constraint1>,valid,26253,346.2064173221588
<http://SGKG4.org/shapes/Constraint1>,valid,12754,346.1143183708191
<http://SGKG4.org/shapes/Constraint5>,valid,142595,1550.4991714954376
<http://SGKG4.org/shapes/Constraint1>,valid,8007,346.0863265991211
<http://SGKG4.org/shapes/Constraint3>,valid,80402,951.4784495830536
<http://SGKG4.org/shapes/Constraint4>,valid,131449,1230.7499101161957
<http://SGKG4.org/shapes/Constraint2>,valid,45742,666.8655831813812
<http://SGKG4.org/shapes/Constraint4>,valid,129025,1230.7398755550385
<http://SGKG4.org/shapes/Constraint5>,violated,135440,1550.4621698856354
<http://SGKG4.org/shapes/Constraint5>,valid,146281,1550.515168428421
<http://SGKG4.org/shapes/Constraint2>,valid,42696,666.8526384830475
<http://SGKG4.org/shapes/Constraint3>,violated,71149,951.4414880275726
<http://SGKG4.org/shapes/Constraint3>,valid,97631,951.5404853820801
<http://SGKG4.org/shapes/Constraint2>,valid,39143,666.8384025096893
<http://SGKG4.org/shapes/Constraint3>,valid,77853,951.4674499034882
<http://SGKG4.org/shapes/Constraint4>,valid,106874,1230.6419088840485
<http://SGKG4.org/shapes/Constraint2>,valid,67567,666.9581801891327
<http://SGKG4.org/shapes/Constraint2>,valid,67602,666.9581801891327
<http://SGKG4.org/shapes/Constraint3>,valid,92651,951.521452665329
<http://SGKG4.org/shapes/Constraint2>,valid,56726,666.9135830402374
<http://SGKG4.org/shapes/Constraint5>,valid,140275,1550.4892029762268
<http://SGKG4.org/shapes/Constraint3>,violated,74690,951.4554495811462
<http://SGKG4.org/shapes/Constraint3>,valid,90988,951.5154492855072
<http://SGKG4.org/shapes/Constraint3>,violated,73557,951.4514496326447
<http://SGKG4.org/shapes/Constraint2>,valid,65452,666.949177980423
<http://SGKG4.org/shapes/Constraint1>,valid,17275,346.14531683921814
<http://SGKG4.org/shapes/Constraint1>,valid,25238,346.20040583610535
<http://SGKG4.org/shapes/Constraint3>,violated,73051,951.4494500160217
<http://SGKG4.org/shapes/Constraint5>,valid,164424,1550.600200176239
<http://SGKG4.org/shapes/Constraint3>,valid,95395,951.5314526557922
<http://SGKG4.org/shapes/Constraint1>,valid,28858,346.22141456604004
<http://SGKG4.org/shapes/Constraint3>,valid,97666,951.541485786438
<http://SGKG4.org/shapes/Constraint4>,valid,125020,1230.7228753566742
<http://SGKG4.org/shapes/Constraint3>,valid,79658,951.4754495620728
<http://SGKG4.org/shapes/Constraint1>,valid,25726,346.20340609550476
<http://SGKG4.org/shapes/Constraint3>,valid,88536,951.5074496269226
<http://SGKG4.org/shapes/Constraint4>,valid,129365,1230.7408754825592
<http://SGKG4.org/shapes/Constraint5>,valid,163422,1550.5962030887604
<http://SGKG4.org/shapes/Constraint1>,valid,10333,346.1003518104553
<http://SGKG4.org/shapes/Constraint1>,valid,26976,346.21140575408936
<http://SGKG4.org/shapes/Constraint5>,valid,144516,1550.5081703662872
<http://SGKG4.org/shapes/Constraint3>,valid,80679,951.4794497489929
<http://SGKG4.org/shapes/Constraint1>,valid,31704,346.2334110736847
<http://SGKG4.org/shapes/Constraint1>,valid,33530,346.24041175842285
<http://SGKG4.org/shapes/Constraint2>,valid,57253,666.9155881404877
<http://SGKG4.org/shapes/Constraint4>,valid,130846,1230.7479119300842
<http://SGKG4.org/shapes/Constraint1>,valid,28525,346.21937680244446
<http://SGKG4.org/shapes/Constraint5>,valid,143269,1550.5021696090698
<http://SGKG4.org/shapes/Constraint3>,violated,70512,951.4374873638153
<http://SGKG4.org/shapes/Constraint5>,valid,152013,1550.5392026901245
<http://SGKG4.org/shapes/Constraint1>,valid,1255,346.0404484272003
<http://SGKG4.org/shapes/Constraint2>,valid,34018,666.8163998126984
<http://SGKG4.org/shapes/Constraint1>,valid,11855,346.10935974121094
<http://SGKG4.org/shapes/Constraint2>,valid,62426,666.9371755123138
<http://SGKG4.org/shapes/Constraint2>,valid,42200,666.8503997325897
<http://SGKG4.org/shapes/Constraint1>,valid,7747,346.08432507514954
<http://SGKG4.org/shapes/Constraint2>,valid,52419,666.8935523033142
<http://SGKG4.org/shapes/Constraint3>,valid,88030,951.5054500102997
<http://SGKG4.org/shapes/Constraint4>,valid,109028,1230.6508762836456
<http://SGKG4.org/shapes/Constraint5>,valid,150323,1550.532171010971
<http://SGKG4.org/shapes/Constraint3>,valid,89163,951.5094497203827
<http://SGKG4.org/shapes/Constraint1>,valid,9584,346.0953483581543
<http://SGKG4.org/shapes/Constraint2>,valid,45532,666.8645853996277
<http://SGKG4.org/shapes/Constraint3>,valid,84343,951.4924504756927
<http://SGKG4.org/shapes/Constraint1>,valid,30085,346.2264139652252
<http://SGKG4.org/shapes/Constraint3>,valid,76903,951.4644498825073
<http://SGKG4.org/shapes/Constraint2>,valid,51505,666.8895514011383
<http://SGKG4.org/shapes/Constraint3>,valid,78884,951.4734508991241
<http://SGKG4.org/shapes/Constraint5>,valid,149582,1550.5292053222656
<http://SGKG4.org/shapes/Constraint5>,valid,168846,1550.618204832077
<http://SGKG4.org/shapes/Constraint1>,valid,31291,346.23140954971313
<http://SGKG4.org/shapes/Constraint1>,valid,12721,346.1143183708191
<http://SGKG4.org/shapes/Constraint4>,valid,104881,1230.6318786144257
<http://SGKG4.org/shapes/Constraint2>,valid,37899,666.8323991298676
<http://SGKG4.org/shapes/Constraint5>,valid,157942,1550.5711686611176
<http://SGKG4.org/shapes/Constraint1>,valid,20439,346.1714060306549
<http://SGKG4.org/shapes/Constraint3>,valid,80271,951.4784495830536
<http://SGKG4.org/shapes/Constraint5>,valid,160340,1550.5821676254272
<http://SGKG4.org/shapes/Constraint5>,valid,153269,1550.5452048778534
<http://SGKG4.org/shapes/Constraint1>,valid,5303,346.0687131881714
<http://SGKG4.org/shapes/Constraint3>,violated,74249,951.4534509181976
<http://SGKG4.org/shapes/Constraint3>,valid,85839,951.4974493980408
<http://SGKG4.org/shapes/Constraint1>,valid,6855,346.0783631801605
<http://SGKG4.org/shapes/Constraint2>,valid,47482,666.8725860118866
<http://SGKG4.org/shapes/Constraint5>,valid,145459,1550.5111696720123
<http://SGKG4.org/shapes/Constraint4>,valid,128747,1230.7388756275177
<http://SGKG4.org/shapes/Constraint5>,valid,144394,1550.5071697235107
<http://SGKG4.org/shapes/Constraint1>,valid,26694,346.20940685272217
<http://SGKG4.org/shapes/Constraint2>,valid,64986,666.9471430778503
<http://SGKG4.org/shapes/Constraint5>,valid,145482,1550.5121700763702
<http://SGKG4.org/shapes/Constraint5>,valid,152428,1550.541204214096
<http://SGKG4.org/shapes/Constraint2>,valid,51448,666.8895514011383
<http://SGKG4.org/shapes/Constraint2>,valid,66071,666.9521791934967
<http://SGKG4.org/shapes/Constraint5>,valid,144303,1550.5071697235107
<http://SGKG4.org/shapes/Constraint2>,valid,62784,666.9381940364838
<http://SGKG4.org/shapes/Constraint4>,valid,113010,1230.6688742637634
<http://SGKG4.org/shapes/Constraint1>,valid,33021,346.2384090423584
<http://SGKG4.org/shapes/Constraint4>,valid,110082,1230.6558747291565
<http://SGKG4.org/shapes/Constraint2>,valid,64272,666.9441752433777
<http://SGKG4.org/shapes/Constraint3>,valid,87082,951.5014493465424
<http://SGKG4.org/shapes/Constraint1>,valid,21147,346.1754171848297
<http://SGKG4.org/shapes/Constraint4>,valid,113731,1230.6718752384186
<http://SGKG4.org/shapes/Constraint2>,valid,52038,666.8915519714355
<http://SGKG4.org/shapes/Constraint4>,valid,134485,1230.7628750801086
<http://SGKG4.org/shapes/Constraint5>,violated,136647,1550.4701664447784
<http://SGKG4.org/shapes/Constraint2>,valid,59053,666.9235563278198
<http://SGKG4.org/shapes/Constraint5>,valid,155977,1550.5572044849396
<http://SGKG4.org/shapes/Constraint2>,valid,41657,666.8484046459198
<http://SGKG4.org/shapes/Constraint2>,valid,57809,666.9185857772827
<http://SGKG4.org/shapes/Constraint1>,valid,4296,346.06044244766235
<http://SGKG4.org/shapes/Constraint1>,valid,17346,346.14631748199463
<http://SGKG4.org/shapes/Constraint3>,valid,82838,951.4874498844147
<http://SGKG4.org/shapes/Constraint2>,valid,54017,666.9025866985321
<http://SGKG4.org/shapes/Constraint5>,valid,155692,1550.556203365326
<http://SGKG4.org/shapes/Constraint4>,valid,124462,1230.719875574112
<http://SGKG4.org/shapes/Constraint4>,valid,103583,1230.6268775463104
<http://SGKG4.org/shapes/Constraint2>,valid,43635,666.8565859794617
<http://SGKG4.org/shapes/Constraint2>,valid,36125,666.8254015445709
<http://SGKG4.org/shapes/Constraint4>,valid,120301,1230.699879169464
